0417195041
Bag = 31 , Depth = 1850.03 , Temperature = 20.9331
Bag = 32 , Depth = 1852.37 , Temperature = 21.1285
Bag = 33 , Depth = 1833.81 , Temperature = 23.8642
Bag = 34 , Depth = 1847 , Temperature = 20.8354
Bag = 35 , Depth = 1841.92 , Temperature = 19.4675
Bag = 36 , Depth = 1859.67 , Temperature = 19.6629
Bag = 37 , Depth = 1829.8 , Temperature = 20.7377
Bag = 38 , Depth = 1855.32 , Temperature = 21.0308
Bag = 39 , Depth = 1846.92 , Temperature = 20.7377
Bag = 40 , Depth = 1835.39 , Temperature = 20.3468
Bag = 41 , Depth = 1836.45 , Temperature = 20.3468
Bag = 42 , Depth = 1834.31 , Temperature = 20.1514
Bag = 43 , Depth = 1838.25 , Temperature = 20.64
Bag = 44 , Depth = 1848.98 , Temperature = 19.7606
Bag = 45 , Depth = 1832.21 , Temperature = 19.7606
Bag = 46 , Depth = 1833.68 , Temperature = 20.0537
Bag = 47 , Depth = 1849.36 , Temperature = 20.0537
Bag = 48 , Depth = 1841.54 , Temperature = 20.1514
Bag = 49 , Depth = 1847.89 , Temperature = 18.9057
Bag = 50 , Depth = 1829.6 , Temperature = 18.7836
0417200434
Bag = 1 , Depth = 1834.07 , Temperature = 18.3928
Bag = 2 , Depth = 1839.02 , Temperature = 18.6859
Bag = 3 , Depth = 1830.54 , Temperature = 20.7377
Bag = 4 , Depth = 1842.36 , Temperature = 20.9331
Bag = 5 , Depth = 1848.52 , Temperature = 20.4446
Bag = 6 , Depth = 1843.73 , Temperature = 20.8354
Bag = 7 , Depth = 1854.11 , Temperature = 20.3468
Bag = 8 , Depth = 1846.41 , Temperature = 20.8354
Bag = 9 , Depth = 1852.31 , Temperature = 24.3527
Bag = 10 , Depth = 1855.74 , Temperature = 20.5423
Bag = 11 , Depth = 1844.57 , Temperature = 20.3468
Bag = 12 , Depth = 1848.34 , Temperature = 20.0537
Bag = 13 , Depth = 1851.58 , Temperature = 20.64
Bag = 14 , Depth = 1832.02 , Temperature = 20.2491
Bag = 15 , Depth = 1847.35 , Temperature = 20.1514
Bag = 16 , Depth = 1847.22 , Temperature = 20.2491
Bag = 17 , Depth = 1849.36 , Temperature = 20.2491
Bag = 18 , Depth = 1836.63 , Temperature = 21.0308
Bag = 19 , Depth = 1835.63 , Temperature = 20.9331
Bag = 20 , Depth = 1852.31 , Temperature = 21.1285
Bag = 21 , Depth = 1862.32 , Temperature = 21.1285
Bag = 22 , Depth = 1845.4 , Temperature = 20.3468
Bag = 23 , Depth = 1844.92 , Temperature = 20.7377
Bag = 24 , Depth = 1847.68 , Temperature = 21.617
Bag = 25 , Depth = 1841.28 , Temperature = 20.4446
Bag = 26 , Depth = 1916.71 , Temperature = 20.7377
Bag = 27 , Depth = 1847.81 , Temperature = 21.2262
Bag = 28 , Depth = 1842.35 , Temperature = 21.1285
Bag = 29 , Depth = 1843.38 , Temperature = 20.7377
Bag = 30 , Depth = 1862.94 , Temperature = 20.64
Bag = 31 , Depth = 1844.94 , Temperature = 20.9331
Bag = 32 , Depth = 1855.35 , Temperature = 21.1285
Bag = 33 , Depth = 1836.24 , Temperature = 23.8642
Bag = 34 , Depth = 1844.98 , Temperature = 20.8354
Bag = 35 , Depth = 1848.21 , Temperature = 19.4675
Bag = 36 , Depth = 1859.47 , Temperature = 19.6629
Bag = 37 , Depth = 1833.25 , Temperature = 20.7377
Bag = 38 , Depth = 1852.49 , Temperature = 21.0308
Bag = 39 , Depth = 1848.46 , Temperature = 20.7377
Bag = 40 , Depth = 1833.05 , Temperature = 20.3468
Bag = 41 , Depth = 1836.05 , Temperature = 20.3468
Bag = 42 , Depth = 1839.47 , Temperature = 20.1514
Bag = 43 , Depth = 1839.91 , Temperature = 20.64
Bag = 44 , Depth = 1853.22 , Temperature = 19.7606
Bag = 45 , Depth = 1829.99 , Temperature = 19.7606
Bag = 46 , Depth = 1830.73 , Temperature = 20.0537
Bag = 47 , Depth = 1849.59 , Temperature = 20.0537
Bag = 48 , Depth = 1844.53 , Temperature = 20.1514
Bag = 49 , Depth = 1848.34 , Temperature = 18.979
Bag = 50 , Depth = 1833.6 , Temperature = 18.7836
0417200440
Bag = 1 , Depth = 1833.46 , Temperature = 18.3928
Bag = 2 , Depth = 1834.26 , Temperature = 18.6859
Bag = 3 , Depth = 1830.26 , Temperature = 20.8354
Bag = 4 , Depth = 1841.26 , Temperature = 20.9331
Bag = 5 , Depth = 1849.7 , Temperature = 20.4446
Bag = 6 , Depth = 1841.39 , Temperature = 20.8305
Bag = 7 , Depth = 1855.04 , Temperature = 20.3468
Bag = 8 , Depth = 1846.05 , Temperature = 20.8354
Bag = 9 , Depth = 1852.75 , Temperature = 24.3527
Bag = 10 , Depth = 1853.52 , Temperature = 20.5423
Bag = 11 , Depth = 1844.45 , Temperature = 20.3468
Bag = 12 , Depth = 1849.25 , Temperature = 20.0537
Bag = 13 , Depth = 1850.57 , Temperature = 20.64
Bag = 14 , Depth = 1826.44 , Temperature = 20.2491
Bag = 15 , Depth = 1847.07 , Temperature = 20.1514
Bag = 16 , Depth = 1845.43 , Temperature = 20.2491
Bag = 17 , Depth = 1853.56 , Temperature = 20.2491
Bag = 18 , Depth = 1835.74 , Temperature = 21.0308
Bag = 19 , Depth = 1835.95 , Temperature = 20.9331
Bag = 20 , Depth = 1855.98 , Temperature = 21.1285
Bag = 21 , Depth = 1860.79 , Temperature = 21.1285
Bag = 22 , Depth = 1847.33 , Temperature = 20.3468
Bag = 23 , Depth = 1844.39 , Temperature = 20.7377
Bag = 24 , Depth = 1846.95 , Temperature = 21.617
Bag = 25 , Depth = 1841.39 , Temperature = 20.4446
Bag = 26 , Depth = 1913.28 , Temperature = 20.8354
Bag = 27 , Depth = 1842.51 , Temperature = 21.2262
Bag = 28 , Depth = 1845.23 , Temperature = 21.1285
Bag = 29 , Depth = 1843.5 , Temperature = 20.7377
Bag = 30 , Depth = 1863.18 , Temperature = 20.64
Bag = 31 , Depth = 1845.95 , Temperature = 20.9331
Bag = 32 , Depth = 1857.11 , Temperature = 21.1285
Bag = 33 , Depth = 1838.39 , Temperature = 23.8642
Bag = 34 , Depth = 1846.56 , Temperature = 20.8354
Bag = 35 , Depth = 1850.09 , Temperature = 19.4675
Bag = 36 , Depth = 1860.56 , Temperature = 19.7606
Bag = 37 , Depth = 1832.09 , Temperature = 20.7377
Bag = 38 , Depth = 1853.87 , Temperature = 21.0943
Bag = 39 , Depth = 1851.03 , Temperature = 20.7377
Bag = 40 , Depth = 1834.74 , Temperature = 20.3468
Bag = 41 , Depth = 1834.47 , Temperature = 20.3468
Bag = 42 , Depth = 1839.51 , Temperature = 20.1514
Bag = 43 , Depth = 1834.28 , Temperature = 20.64
Bag = 44 , Depth = 1853.38 , Temperature = 19.7606
Bag = 45 , Depth = 1831.36 , Temperature = 19.7606
Bag = 46 , Depth = 1834.81 , Temperature = 20.0537
Bag = 47 , Depth = 1849.83 , Temperature = 20.0537
Bag = 48 , Depth = 1843.03 , Temperature = 20.1514
Bag = 49 , Depth = 1847.53 , Temperature = 18.8813
Bag = 50 , Depth = 1833.37 , Temperature = 18.7836
0417200447
Bag = 1 , Depth = 1829.53 , Temperature = 18.3928
Bag = 2 , Depth = 1838.82 , Temperature = 18.5882
Bag = 3 , Depth = 1836.03 , Temperature = 20.8354
Bag = 4 , Depth = 1841.85 , Temperature = 20.8354
Bag = 5 , Depth = 1853.17 , Temperature = 20.4446
Bag = 6 , Depth = 1845.47 , Temperature = 20.8354
Bag = 7 , Depth = 1855.28 , Temperature = 20.3468
Bag = 8 , Depth = 1846.09 , Temperature = 20.9331
Bag = 9 , Depth = 1854.81 , Temperature = 24.3527
Bag = 10 , Depth = 1854.41 , Temperature = 20.64
Bag = 11 , Depth = 1844.5 , Temperature = 20.3468
Bag = 12 , Depth = 1848.71 , Temperature = 20.0537
Bag = 13 , Depth = 1847.46 , Temperature = 20.64
Bag = 14 , Depth = 1829.73 , Temperature = 20.2491
Bag = 15 , Depth = 1848.16 , Temperature = 20.2345
Bag = 16 , Depth = 1848.83 , Temperature = 20.3468
Bag = 17 , Depth = 1850.81 , Temperature = 20.2491
Bag = 18 , Depth = 1835.09 , Temperature = 21.0308
Bag = 19 , Depth = 1836.32 , Temperature = 20.9331
Bag = 20 , Depth = 1851.82 , Temperature = 21.2262
Bag = 21 , Depth = 1859.82 , Temperature = 21.0308
Bag = 22 , Depth = 1847.84 , Temperature = 20.3468
Bag = 23 , Depth = 1844.39 , Temperature = 20.7377
Bag = 24 , Depth = 1846.95 , Temperature = 21.617
Bag = 25 , Depth = 1838.79 , Temperature = 20.4446
Bag = 26 , Depth = 1915.94 , Temperature = 20.7474
Bag = 27 , Depth = 1848.26 , Temperature = 21.2262
Bag = 28 , Depth = 1845.95 , Temperature = 21.1285
Bag = 29 , Depth = 1844.23 , Temperature = 20.8354
Bag = 30 , Depth = 1857.47 , Temperature = 20.64
Bag = 31 , Depth = 1848.13 , Temperature = 20.9331
Bag = 32 , Depth = 1855.62 , Temperature = 21.1285
Bag = 33 , Depth = 1838.05 , Temperature = 23.8642
Bag = 34 , Depth = 1845.95 , Temperature = 20.8354
Bag = 35 , Depth = 1858.04 , Temperature = 19.4675
Bag = 36 , Depth = 1860.56 , Temperature = 19.7606
Bag = 37 , Depth = 1833.25 , Temperature = 20.7377
Bag = 38 , Depth = 1855.93 , Temperature = 21.0308
Bag = 39 , Depth = 1850.76 , Temperature = 20.7377
Bag = 40 , Depth = 1835.43 , Temperature = 20.3468
Bag = 41 , Depth = 1835.68 , Temperature = 20.3468
Bag = 42 , Depth = 1838.83 , Temperature = 20.1514
Bag = 43 , Depth = 1837.61 , Temperature = 20.64
Bag = 44 , Depth = 1852.67 , Temperature = 19.7606
Bag = 45 , Depth = 1832.37 , Temperature = 19.7606
Bag = 46 , Depth = 1834.49 , Temperature = 20.0537
Bag = 47 , Depth = 1850.07 , Temperature = 20.0537
Bag = 48 , Depth = 1842.63 , Temperature = 20.1514
Bag = 49 , Depth = 1847.08 , Temperature = 18.8813
Bag = 50 , Depth = 1832.48 , Temperature = 18.7836
0417200454
Bag = 1 , Depth = 1829.29 , Temperature = 18.3928
Bag = 2 , Depth = 1834.3 , Temperature = 18.5882
Bag = 3 , Depth = 1835.83 , Temperature = 20.8354
Bag = 4 , Depth = 1842.12 , Temperature = 20.9331
Bag = 5 , Depth = 1852.16 , Temperature = 20.4446
Bag = 6 , Depth = 1845.51 , Temperature = 20.8354
Bag = 7 , Depth = 1856.65 , Temperature = 20.4446
Bag = 8 , Depth = 1844.84 , Temperature = 20.9331
Bag = 9 , Depth = 1855.2 , Temperature = 24.3527
Bag = 10 , Depth = 1853.52 , Temperature = 20.64
Bag = 11 , Depth = 1845.33 , Temperature = 20.3468
Bag = 12 , Depth = 1847.23 , Temperature = 20.1514
Bag = 13 , Depth = 1850.73 , Temperature = 20.6546
Bag = 14 , Depth = 1831.03 , Temperature = 20.2491
Bag = 15 , Depth = 1848.65 , Temperature = 20.2491
Bag = 16 , Depth = 1848.24 , Temperature = 20.3468
Bag = 17 , Depth = 1848.01 , Temperature = 20.2491
Bag = 18 , Depth = 1837.64 , Temperature = 21.0308
Bag = 19 , Depth = 1836.8 , Temperature = 21.0308
Bag = 20 , Depth = 1855.74 , Temperature = 21.2262
Bag = 21 , Depth = 1861.19 , Temperature = 21.0308
Bag = 22 , Depth = 1845.77 , Temperature = 20.4446
Bag = 23 , Depth = 1844.69 , Temperature = 20.7377
Bag = 24 , Depth = 1846.87 , Temperature = 21.617
Bag = 25 , Depth = 1840.7 , Temperature = 20.4446
Bag = 26 , Depth = 1914.29 , Temperature = 20.8354
Bag = 27 , Depth = 1844.08 , Temperature = 21.2262
Bag = 28 , Depth = 1843.65 , Temperature = 21.1285
Bag = 29 , Depth = 1843.14 , Temperature = 20.7377
Bag = 30 , Depth = 1862.54 , Temperature = 20.64
Bag = 31 , Depth = 1848.82 , Temperature = 20.9331
Bag = 32 , Depth = 1850.8 , Temperature = 21.0308
Bag = 33 , Depth = 1839.72 , Temperature = 23.8642
Bag = 34 , Depth = 1846.88 , Temperature = 20.8354
Bag = 35 , Depth = 1862.2 , Temperature = 19.4675
Bag = 36 , Depth = 1860.03 , Temperature = 19.7606
Bag = 37 , Depth = 1833.49 , Temperature = 20.7377
Bag = 38 , Depth = 1856.33 , Temperature = 21.0308
Bag = 39 , Depth = 1851.46 , Temperature = 20.64
Bag = 40 , Depth = 1835.27 , Temperature = 20.3468
Bag = 41 , Depth = 1832.41 , Temperature = 20.3468
Bag = 42 , Depth = 1838.82 , Temperature = 20.1514
Bag = 43 , Depth = 1838.86 , Temperature = 20.64
Bag = 44 , Depth = 1851.96 , Temperature = 19.7606
Bag = 45 , Depth = 1832.94 , Temperature = 19.7606
Bag = 46 , Depth = 1835.05 , Temperature = 20.0537
Bag = 47 , Depth = 1849.43 , Temperature = 20.0537
Bag = 48 , Depth = 1844.37 , Temperature = 20.1514
Bag = 49 , Depth = 1845.51 , Temperature = 18.8813
Bag = 50 , Depth = 1827.65 , Temperature = 18.7836
0417200501
Bag = 1 , Depth = 1835.72 , Temperature = 18.3928
Bag = 2 , Depth = 1838.66 , Temperature = 18.5882
Bag = 3 , Depth = 1832.92 , Temperature = 20.8354
Bag = 4 , Depth = 1842.68 , Temperature = 20.9331
Bag = 5 , Depth = 1853.09 , Temperature = 20.5423
Bag = 6 , Depth = 1844.26 , Temperature = 20.8354
Bag = 7 , Depth = 1852.7 , Temperature = 20.4446
Bag = 8 , Depth = 1847.54 , Temperature = 20.9331
Bag = 9 , Depth = 1849.83 , Temperature = 24.3527
Bag = 10 , Depth = 1853.92 , Temperature = 20.64
Bag = 11 , Depth = 1845.13 , Temperature = 20.3468
Bag = 12 , Depth = 1847.39 , Temperature = 20.1514
Bag = 13 , Depth = 1851.01 , Temperature = 20.64
Bag = 14 , Depth = 1831.73 , Temperature = 20.2491
Bag = 15 , Depth = 1846.14 , Temperature = 20.2491
Bag = 16 , Depth = 1848.3 , Temperature = 20.3468
Bag = 17 , Depth = 1851.35 , Temperature = 20.2491
Bag = 18 , Depth = 1835.17 , Temperature = 21.0308
Bag = 19 , Depth = 1832.66 , Temperature = 20.9331
Bag = 20 , Depth = 1856.08 , Temperature = 21.2262
Bag = 21 , Depth = 1858.36 , Temperature = 21.0308
Bag = 22 , Depth = 1846.53 , Temperature = 20.4446
Bag = 23 , Depth = 1842 , Temperature = 20.7377
Bag = 24 , Depth = 1846.99 , Temperature = 21.617
Bag = 25 , Depth = 1837.58 , Temperature = 20.4446
Bag = 26 , Depth = 1914.25 , Temperature = 20.8354
Bag = 27 , Depth = 1845.67 , Temperature = 21.2262
Bag = 28 , Depth = 1844.3 , Temperature = 21.1285
Bag = 29 , Depth = 1841.77 , Temperature = 20.7377
Bag = 30 , Depth = 1861.36 , Temperature = 20.64
Bag = 31 , Depth = 1845.95 , Temperature = 20.9331
Bag = 32 , Depth = 1855.74 , Temperature = 21.1285
Bag = 33 , Depth = 1840.77 , Temperature = 23.8642
Bag = 34 , Depth = 1843.49 , Temperature = 20.8354
Bag = 35 , Depth = 1862.93 , Temperature = 19.4675
Bag = 36 , Depth = 1859.99 , Temperature = 19.7606
Bag = 37 , Depth = 1832.12 , Temperature = 20.7377
Bag = 38 , Depth = 1854.47 , Temperature = 21.0308
Bag = 39 , Depth = 1851.08 , Temperature = 20.7377
Bag = 40 , Depth = 1835.1 , Temperature = 20.3468
Bag = 41 , Depth = 1836.49 , Temperature = 20.3468
Bag = 42 , Depth = 1839.59 , Temperature = 20.1514
Bag = 43 , Depth = 1837.89 , Temperature = 20.64
Bag = 44 , Depth = 1854.23 , Temperature = 19.7606
Bag = 45 , Depth = 1828.29 , Temperature = 19.7606
Bag = 46 , Depth = 1832.14 , Temperature = 20.0537
Bag = 47 , Depth = 1848.91 , Temperature = 20.0537
Bag = 48 , Depth = 1843.76 , Temperature = 20.1514
Bag = 49 , Depth = 1845.09 , Temperature = 18.8813
Bag = 50 , Depth = 1832.88 , Temperature = 18.7836
0417200507
Bag = 1 , Depth = 1836.01 , Temperature = 18.3928
Bag = 2 , Depth = 1837.69 , Temperature = 18.5882
Bag = 3 , Depth = 1833.81 , Temperature = 20.8354
Bag = 4 , Depth = 1841.24 , Temperature = 20.9331
Bag = 5 , Depth = 1853.84 , Temperature = 20.5423
Bag = 6 , Depth = 1844.02 , Temperature = 20.8354
Bag = 7 , Depth = 1856.29 , Temperature = 20.4446
Bag = 8 , Depth = 1848.43 , Temperature = 20.9331
Bag = 9 , Depth = 1854 , Temperature = 24.3527
Bag = 10 , Depth = 1852.55 , Temperature = 20.64
Bag = 11 , Depth = 1841.18 , Temperature = 20.3468
Bag = 12 , Depth = 1846.37 , Temperature = 20.1514
Bag = 13 , Depth = 1852.59 , Temperature = 20.64
Bag = 14 , Depth = 1832.75 , Temperature = 20.2491
Bag = 15 , Depth = 1848.81 , Temperature = 20.2491
Bag = 16 , Depth = 1847.35 , Temperature = 20.3468
Bag = 17 , Depth = 1848.58 , Temperature = 20.2491
Bag = 18 , Depth = 1834.08 , Temperature = 21.0308
Bag = 19 , Depth = 1833.58 , Temperature = 21.0308
Bag = 20 , Depth = 1853.8 , Temperature = 21.2262
Bag = 21 , Depth = 1861.92 , Temperature = 21.0308
Bag = 22 , Depth = 1848.04 , Temperature = 20.4446
Bag = 23 , Depth = 1843.44 , Temperature = 20.7377
Bag = 24 , Depth = 1844.77 , Temperature = 21.617
Bag = 25 , Depth = 1837.7 , Temperature = 20.4446
Bag = 26 , Depth = 1917.71 , Temperature = 20.8354
Bag = 27 , Depth = 1848.26 , Temperature = 21.2262
Bag = 28 , Depth = 1845.11 , Temperature = 21.1285
Bag = 29 , Depth = 1841.93 , Temperature = 20.7377
Bag = 30 , Depth = 1861.15 , Temperature = 20.64
Bag = 31 , Depth = 1848.5 , Temperature = 20.9331
Bag = 32 , Depth = 1851.45 , Temperature = 21.0308
Bag = 33 , Depth = 1839.92 , Temperature = 23.8642
Bag = 34 , Depth = 1845.95 , Temperature = 20.8354
Bag = 35 , Depth = 1863.05 , Temperature = 19.4675
Bag = 36 , Depth = 1858.3 , Temperature = 19.6629
Bag = 37 , Depth = 1828.98 , Temperature = 20.7377
Bag = 38 , Depth = 1853.59 , Temperature = 21.0308
Bag = 39 , Depth = 1852.04 , Temperature = 20.64
Bag = 40 , Depth = 1835.02 , Temperature = 20.3468
Bag = 41 , Depth = 1834.92 , Temperature = 20.3468
Bag = 42 , Depth = 1838.46 , Temperature = 20.1514
Bag = 43 , Depth = 1839.36 , Temperature = 20.64
Bag = 44 , Depth = 1853.87 , Temperature = 19.7606
Bag = 45 , Depth = 1832.86 , Temperature = 19.7606
Bag = 46 , Depth = 1834.12 , Temperature = 20.0537
Bag = 47 , Depth = 1849.99 , Temperature = 20.0537
Bag = 48 , Depth = 1848.04 , Temperature = 20.1514
Bag = 49 , Depth = 1846.17 , Temperature = 18.8813
Bag = 50 , Depth = 1837.96 , Temperature = 18.7836
0417200514
Bag = 1 , Depth = 1835.93 , Temperature = 18.3928
Bag = 2 , Depth = 1840.03 , Temperature = 18.5882
Bag = 3 , Depth = 1835.06 , Temperature = 20.8354
Bag = 4 , Depth = 1842.02 , Temperature = 20.9331
Bag = 5 , Depth = 1852.32 , Temperature = 20.5423
Bag = 6 , Depth = 1844.34 , Temperature = 20.8354
Bag = 7 , Depth = 1852.62 , Temperature = 20.4446
Bag = 8 , Depth = 1848.19 , Temperature = 20.9331
Bag = 9 , Depth = 1854.72 , Temperature = 24.3527
Bag = 10 , Depth = 1853.96 , Temperature = 20.64
Bag = 11 , Depth = 1844.02 , Temperature = 20.3468
Bag = 12 , Depth = 1845.13 , Temperature = 20.1514
Bag = 13 , Depth = 1848.23 , Temperature = 20.64
Bag = 14 , Depth = 1832.35 , Temperature = 20.2491
Bag = 15 , Depth = 1845 , Temperature = 20.2491
Bag = 16 , Depth = 1845.86 , Temperature = 20.3468
Bag = 17 , Depth = 1852.27 , Temperature = 20.2491
Bag = 18 , Depth = 1836.99 , Temperature = 21.0308
Bag = 19 , Depth = 1836.36 , Temperature = 21.0308
Bag = 20 , Depth = 1856.53 , Temperature = 21.3239
Bag = 21 , Depth = 1860.05 , Temperature = 21.0308
Bag = 22 , Depth = 1847.26 , Temperature = 20.4446
Bag = 23 , Depth = 1844.03 , Temperature = 20.7377
Bag = 24 , Depth = 1846.18 , Temperature = 21.617
Bag = 25 , Depth = 1839.64 , Temperature = 20.4446
Bag = 26 , Depth = 1913.2 , Temperature = 20.8354
Bag = 27 , Depth = 1846.24 , Temperature = 21.2262
Bag = 28 , Depth = 1845.51 , Temperature = 21.1285
Bag = 29 , Depth = 1843.79 , Temperature = 20.7377
Bag = 30 , Depth = 1858.69 , Temperature = 20.64
Bag = 31 , Depth = 1848.05 , Temperature = 20.9331
Bag = 32 , Depth = 1856.99 , Temperature = 21.1285
Bag = 33 , Depth = 1839.41 , Temperature = 23.8642
Bag = 34 , Depth = 1846.56 , Temperature = 20.8354
Bag = 35 , Depth = 1858.77 , Temperature = 19.4675
Bag = 36 , Depth = 1857.93 , Temperature = 19.6629
Bag = 37 , Depth = 1833.25 , Temperature = 20.7377
Bag = 38 , Depth = 1854.43 , Temperature = 21.0308
Bag = 39 , Depth = 1852.2 , Temperature = 20.64
Bag = 40 , Depth = 1835.79 , Temperature = 20.3468
Bag = 41 , Depth = 1830.69 , Temperature = 20.3468
Bag = 42 , Depth = 1838.87 , Temperature = 20.1514
Bag = 43 , Depth = 1839.83 , Temperature = 20.64
Bag = 44 , Depth = 1853.14 , Temperature = 19.7606
Bag = 45 , Depth = 1830.92 , Temperature = 19.7606
Bag = 46 , Depth = 1834.57 , Temperature = 20.0537
Bag = 47 , Depth = 1849.99 , Temperature = 20.0537
Bag = 48 , Depth = 1846.06 , Temperature = 20.1514
Bag = 49 , Depth = 1845.32 , Temperature = 18.8813
Bag = 50 , Depth = 1847.49 , Temperature = 18.7836
0417200521
Bag = 1 , Depth = 1835.44 , Temperature = 18.3928
Bag = 2 , Depth = 1837.57 , Temperature = 18.5882
Bag = 3 , Depth = 1832.44 , Temperature = 20.8354
Bag = 4 , Depth = 1841.38 , Temperature = 20.9331
Bag = 5 , Depth = 1852.4 , Temperature = 20.5423
Bag = 6 , Depth = 1840.99 , Temperature = 20.8354
Bag = 7 , Depth = 1852.09 , Temperature = 20.4446
Bag = 8 , Depth = 1847.14 , Temperature = 20.9331
Bag = 9 , Depth = 1854.92 , Temperature = 24.3527
Bag = 10 , Depth = 1853.8 , Temperature = 20.64
Bag = 11 , Depth = 1845.72 , Temperature = 20.3468
Bag = 12 , Depth = 1844.86 , Temperature = 20.1514
Bag = 13 , Depth = 1851.82 , Temperature = 20.7377
Bag = 14 , Depth = 1824.93 , Temperature = 20.2491
Bag = 15 , Depth = 1847.84 , Temperature = 20.2491
Bag = 16 , Depth = 1849.2 , Temperature = 20.3468
Bag = 17 , Depth = 1850.44 , Temperature = 20.2491
Bag = 18 , Depth = 1836.46 , Temperature = 21.0308
Bag = 19 , Depth = 1837.33 , Temperature = 21.0308
Bag = 20 , Depth = 1853.19 , Temperature = 21.3239
Bag = 21 , Depth = 1858.94 , Temperature = 21.0308
Bag = 22 , Depth = 1847.38 , Temperature = 20.4446
Bag = 23 , Depth = 1840.19 , Temperature = 20.64
Bag = 24 , Depth = 1847.76 , Temperature = 21.7147
Bag = 25 , Depth = 1841.3 , Temperature = 20.4446
Bag = 26 , Depth = 1916.95 , Temperature = 20.8354
Bag = 27 , Depth = 1846.76 , Temperature = 21.2262
Bag = 28 , Depth = 1844.38 , Temperature = 21.1285
Bag = 29 , Depth = 1843.71 , Temperature = 20.7377
Bag = 30 , Depth = 1856.1 , Temperature = 20.64
Bag = 31 , Depth = 1850.31 , Temperature = 20.9624
Bag = 32 , Depth = 1856.26 , Temperature = 21.1285
Bag = 33 , Depth = 1839.78 , Temperature = 23.8642
Bag = 34 , Depth = 1844.66 , Temperature = 20.8354
Bag = 35 , Depth = 1862.2 , Temperature = 19.4675
Bag = 36 , Depth = 1859.59 , Temperature = 19.7606
Bag = 37 , Depth = 1832.64 , Temperature = 20.7377
Bag = 38 , Depth = 1855.44 , Temperature = 21.1285
Bag = 39 , Depth = 1851.45 , Temperature = 20.64
Bag = 40 , Depth = 1834.98 , Temperature = 20.3468
Bag = 41 , Depth = 1837.38 , Temperature = 20.3468
Bag = 42 , Depth = 1838.34 , Temperature = 20.1514
Bag = 43 , Depth = 1832.99 , Temperature = 20.64
Bag = 44 , Depth = 1852.82 , Temperature = 19.7606
Bag = 45 , Depth = 1832.01 , Temperature = 19.7606
Bag = 46 , Depth = 1835.33 , Temperature = 20.1514
Bag = 47 , Depth = 1851.4 , Temperature = 20.0537
Bag = 48 , Depth = 1848.32 , Temperature = 20.1514
Bag = 49 , Depth = 1845 , Temperature = 18.8813
Bag = 50 , Depth = 1851.55 , Temperature = 18.7836
0417200528
Bag = 1 , Depth = 1833.62 , Temperature = 18.3928
Bag = 2 , Depth = 1838.5 , Temperature = 18.5882
Bag = 3 , Depth = 1831.71 , Temperature = 20.8354
Bag = 4 , Depth = 1839.08 , Temperature = 20.9331
Bag = 5 , Depth = 1849.82 , Temperature = 20.4446
Bag = 6 , Depth = 1845.55 , Temperature = 20.8354
Bag = 7 , Depth = 1855.48 , Temperature = 20.4446
Bag = 8 , Depth = 1846.33 , Temperature = 20.9331
Bag = 9 , Depth = 1855.29 , Temperature = 24.3527
Bag = 10 , Depth = 1849.92 , Temperature = 20.64
Bag = 11 , Depth = 1845.16 , Temperature = 20.3468
Bag = 12 , Depth = 1849.36 , Temperature = 20.1514
Bag = 13 , Depth = 1851.26 , Temperature = 20.64
Bag = 14 , Depth = 1829.95 , Temperature = 20.2491
Bag = 15 , Depth = 1847.72 , Temperature = 20.2491
Bag = 16 , Depth = 1848.87 , Temperature = 20.3468
Bag = 17 , Depth = 1853.56 , Temperature = 20.171
Bag = 18 , Depth = 1832.71 , Temperature = 21.0308
Bag = 19 , Depth = 1836.84 , Temperature = 20.9331
Bag = 20 , Depth = 1855.46 , Temperature = 21.3239
Bag = 21 , Depth = 1856.63 , Temperature = 20.9819
Bag = 22 , Depth = 1847.42 , Temperature = 20.4446
Bag = 23 , Depth = 1842.7 , Temperature = 20.5423
Bag = 24 , Depth = 1844.12 , Temperature = 21.7147
Bag = 25 , Depth = 1838.79 , Temperature = 20.4446
Bag = 26 , Depth = 1913.04 , Temperature = 20.8354
Bag = 27 , Depth = 1847.16 , Temperature = 21.2262
Bag = 28 , Depth = 1844.82 , Temperature = 21.1285
Bag = 29 , Depth = 1843.71 , Temperature = 20.7377
Bag = 30 , Depth = 1858.01 , Temperature = 20.64
Bag = 31 , Depth = 1850.23 , Temperature = 20.9331
Bag = 32 , Depth = 1851.82 , Temperature = 21.1285
Bag = 33 , Depth = 1834.51 , Temperature = 23.8642
Bag = 34 , Depth = 1842.28 , Temperature = 20.8354
Bag = 35 , Depth = 1862.16 , Temperature = 19.4675
Bag = 36 , Depth = 1859.71 , Temperature = 19.7606
Bag = 37 , Depth = 1829.43 , Temperature = 20.7377
Bag = 38 , Depth = 1853.95 , Temperature = 21.0308
Bag = 39 , Depth = 1848.66 , Temperature = 20.64
Bag = 40 , Depth = 1829.98 , Temperature = 20.3468
Bag = 41 , Depth = 1836.29 , Temperature = 20.3468
Bag = 42 , Depth = 1835.76 , Temperature = 20.1514
Bag = 43 , Depth = 1837.93 , Temperature = 20.64
Bag = 44 , Depth = 1847.57 , Temperature = 19.7606
Bag = 45 , Depth = 1832.09 , Temperature = 19.7606
Bag = 46 , Depth = 1835.5 , Temperature = 20.1514
